"co_code","date","open","high","low","close","mcap","volume"
"5400","2022-12-19","3227","3245.5","3194.5","3202.05","1171646.54","2120965"
"5400","2022-12-14","3348.8","3377","3340.9","3365.35","1231398.85","1213311"
"5400","2022-12-15","3358.8","3364.75","3298.95","3305.1","1209353.07","1415694"
"5400","2022-12-16","3275","3292","3225.2","3240.25","1185624.12","2703680"
"5400","2022-12-20","3198.9","3249","3163.65","3243.95","1186977.97","1529971"
"5400","2022-12-27","3269.2","3273.8","3231.5","3259.5","1192667.8","835883"
"5400","2022-12-21","3249","3283.05","3240","3268.55","1195979.24","1432566"
"5400","2022-12-22","3294","3294","3245.1","3259.7","1192740.98","1384101"
"5400","2022-12-26","3228.35","3272","3225.05","3252.9","1190252.82","870157"
"5400","2022-12-23","3217","3266.85","3217","3228.35","1181269.85","1360281"
"5400","2022-12-28","3249.8","3266.1","3226","3257.1","1191789.62","910795"
"5400","2022-12-30","3286.05","3299","3246.2","3256.7","1191643.26","1163131"
"5400","2022-12-29","3231.1","3271.5","3228","3268.75","1196052.42","1037927"
"5400","2023-01-11","3290.1","3349.5","3271.15","3328.7","1217988.43","2720512"
"5400","2023-01-02","3261","3266.85","3235.2","3261.45","1193381.31","709547"
"5400","2023-01-10","3285","3298","3230.1","3286.4","1202510.64","3864655"
"5400","2023-01-03","3252","3320","3245.3","3311.35","1211639.98","1245178"
"5400","2023-01-04","3306.7","3327.35","3286.2","3314.65","1212847.46","1231668"
"5400","2023-01-05","3330.2","3337.3","3281.95","3311.1","1211548.5","1826057"
"5400","2023-01-06","3300","3301.55","3200","3211.55","1175122.64","2488376"
"5400","2023-01-09","3229","3327","3221.15","3319.95","1214786.76","2885060"
"5400","2023-01-13","3342.9","3379","3305","3374.55","1234765.18","1742837"
"5400","2023-01-12","3329","3350","3315.55","3334.35","1220055.79","2250391"
"5400","2023-01-17","3330","3381.8","3321","3378.4","1236173.92","1688475"
"5400","2023-01-16","3317","3353","3298.05","3334.05","1219946.02","1843607"
"5400","2023-01-18","3380","3408.95","3372.25","3390","1240418.42","2421189"
"5400","2023-01-27","3426","3446","3382.3","3411.05","1248120.72","1785879"
"5400","2023-01-19","3380","3387","3361","3373.1","1234234.62","1585044"
"5400","2023-01-20","3365","3394.65","3355.6","3363.1","1230575.57","1529349"
"5400","2023-01-23","3388","3419","3355.6","3414.9","1249529.45","1067916"
"5400","2023-01-24","3425","3451.95","3417.3","3436.3","1257359.82","1387863"
"5400","2023-01-25","3425.3","3435","3405","3429.75","1254963.14","874110"
"5400","2023-02-07","3468.9","3493","3461.4","3472.55","1270623.88","1455647"
"5400","2023-01-31","3449","3449","3351","3358.7","1228965.58","2820375"
"5400","2023-02-02","3427","3469","3420.1","3460.4","1266178.14","1813847"
"5400","2023-02-03","3504","3504","3452.9","3482.3","1274191.46","1804469"
"5400","2023-01-30","3420","3458.45","3385.55","3433.65","1256390.17","1953798"
"5400","2023-02-01","3363","3419","3355","3408.35","1247132.77","2205161"
"5400","2023-02-06","3473.15","3473.15","3436.85","3459.95","1266013.48","1138714"
"5400","2023-02-08","3478.05","3539.9","3478.05","3520.1","1288022.67","1986946"
"5400","2023-02-09","3515","3547.6","3505.3","3540.85","1295615.21","1655427"
"5400","2023-02-20","3502","3522","3475.05","3487.3","1276020.99","1296082"
"5400","2023-02-10","3520","3542.35","3508.15","3537.55","1294407.72","1187821"
"5400","2023-02-13","3549","3549","3473.4","3482.4","1274228.05","1087939"
"5400","2023-02-16","3527.2","3575","3527","3558.05","1301908.77","1618931"
"5400","2023-02-14","3505","3524.85","3495","3500.1","1280704.57","1579818"
"5400","2023-02-15","3487","3526","3460.15","3520.65","1288223.92","1429449"
"5400","2023-02-17","3526.15","3538.9","3490","3501.15","1281088.77","1061369"
"5400","2023-02-21","3494","3508.9","3444.75","3451","1262738.63","1139541"
"5400","2023-03-02","3361","3369.9","3318","3321.45","1215335.62","1556538"
"5400","2023-02-22","3414.95","3447","3395","3401.55","1244644.62","1218430"
"5400","2023-02-23","3421","3452.4","3408","3413.8","1249126.96","1441570"
"5400","2023-02-24","3422.5","3433.95","3382.3","3400.45","1244242.12","977592"
"5400","2023-02-27","3390","3390","3316","3331.85","1219141.03","1128022"
"5400","2023-03-01","3323","3389","3315","3385.7","1238845.02","1669307"
"5400","2023-02-28","3328.5","3392","3299.9","3312.85","1212188.83","4116217"
"5400","2023-03-03","3354","3358","3331.1","3342.15","1222909.85","1043190"
"5400","2023-03-09","3385","3385","3330.85","3336.85","1220970.56","1648500"
"5400","2023-03-06","3361.9","3404.95","3359","3371.85","1233777.24","1334132"
"5400","2023-03-08","3364","3396","3330.85","3390.4","1240564.78","1844590"
"5400","2023-03-15","3250","3260.35","3192","3198.9","1170493.94","1780522"
"5400","2023-03-10","3312.9","3337.25","3290","3331","1218830.01","1024404"
"5400","2023-03-13","3333","3369.8","3272","3281.95","1200882.37","1901233"
"5400","2023-03-14","3280","3304.4","3209.4","3214.95","1176366.72","2670334"
"5400","2023-03-22","3130.05","3143.5","3106.1","3130.8","1145575.8","1123939"
"5400","2023-03-17","3150.5","3221.4","3144","3179.3","1163322.2","6739966"
"5400","2023-03-20","3169.65","3169.65","3095.05","3143.3","1150149.62","2289468"
"5400","2023-03-21","3143.3","3156.75","3097.45","3106.1","1136537.95","1815297"
"5400","2023-03-16","3208","3219.8","3172","3185","1165407.86","1901060"
"5400","2023-03-24","3148.9","3170","3106","3120.5","1141806.98","1329577"
"5400","2023-03-23","3114.9","3146.35","3101","3124.65","1143325.49","1372218"
"5400","2023-03-31","3189.95","3213","3152","3205.9","1173055.28","2382581"
"5400","2023-03-28","3127","3149.55","3110.15","3115.9","1140123.82","1303530"
"5400","2023-03-27","3135","3152.75","3106","3122.3","1142465.61","1524217"
"5400","2023-03-29","3129","3150","3104.1","3138.9","1148539.64","1740616"
"5400","2023-04-05","3185.5","3264.35","3185.5","3239.8","1185459.46","2655065"
"5400","2023-04-03","3224.95","3224.95","3173.75","3200","1170896.44","1521830"
"5400","2023-04-10","3220","3272","3215","3263.4","1194094.83","2203187"
"5400","2023-04-06","3225","3257.35","3215","3220.7","1178470.68","1703464"
"5400","2023-04-12","3227.95","3260.95","3199","3241.65","1186136.39","2417727"
"5400","2023-04-11","3264","3272.95","3192.15","3213.8","1175945.93","2348779"
"5400","2023-04-21","3110","3164.45","3100.8","3160.85","1156571.25","1929184"
"5400","2023-04-18","3154.95","3156.85","3110.6","3130.75","1145557.51","2617302"
"5400","2023-04-13","3210","3230","3180","3188.85","1166816.6","4174070"
"5400","2023-04-17","3134.1","3163.4","3070.25","3139.5","1148759.18","5505048"
"5400","2023-04-19","3130.75","3140","3071.5","3089.6","1130500.51","3298034"
"5400","2023-04-20","3090","3113","3078","3104.8","1136062.27","2419999"
"5400","2023-04-26","3181","3208.4","3181","3198.15","1170219.51","2000029"
"5400","2023-04-25","3183","3191.2","3147.5","3176","1162114.72","2024090"
"5400","2023-04-24","3151.1","3180.95","3126.15","3174.8","1161675.63","1640676"
"5400","2023-04-28","3200.4","3227.25","3196.25","3219.25","1177940.11","2931312"
"5400","2023-04-27","3185","3199.2","3170.65","3187.95","1166487.28","2434446"
"5400","2023-05-02","3235","3235","3210","3219.4","1177995","2321159"
"5400","2023-05-08","3245","3254.85","3231.3","3250.6","1189411.24","928235"
"5400","2023-05-03","3216","3216","3173.15","3179.9","1163541.75","2468285"
"5400","2023-05-05","3220","3244","3210.05","3230.7","1182129.73","1710027"
"5400","2023-05-04","3180.15","3224.45","3178","3220.7","1178470.68","1953253"
"5400","2023-05-10","3290","3306.5","3266.05","3286.8","1202657.01","1559987"
"5400","2023-05-09","3252.6","3298","3246","3283.25","1201358.04","1107375"
"5400","2023-05-19","3210","3234.5","3203.05","3222.85","1179257.37","1152449"
"5400","2023-05-12","3279.15","3290","3260","3274.3","1198083.19","1027479"
"5400","2023-05-15","3284","3292","3248.35","3255.05","1191039.52","1150390"
"5400","2023-05-17","3255.95","3280","3198.25","3208.7","1174079.81","1588815"
"5400","2023-05-18","3225.95","3228.95","3195","3199.85","1170841.55","1369364"
"5400","2023-05-11","3309","3309.7","3272","3282.15","1200955.55","1719623"
"5400","2023-05-16","3256.2","3285","3250.45","3258.15","1192173.82","986306"
"5400","2023-05-23","3306","3327.95","3290.1","3297.05","1206407.53","1687418"
"5400","2023-05-22","3230","3308.45","3217.05","3298.7","1207011.28","1333243"
"5400","2023-05-25","3294","3306","3267.1","3293.5","1205108.57","1374917"
"5400","2023-05-24","3276","3317.2","3276","3303.35","1208712.74","1016555"
"5400","2023-05-26","3293.5","3338.65","3291","3328.9","1218061.61","1791115"
"5400","2023-05-29","3360.8","3372","3312","3320.35","1214933.12","1210372"
"5400","2023-06-01","3314","3340","3297.5","3324","1216268.68","1177314"
"5400","2023-05-31","3309","3327.7","3265.15","3289.5","1203644.95","5815424"
"5400","2023-05-30","3315","3326.95","3301.35","3316.2","1213414.62","1344224"
"5400","2023-06-07","3253","3278.85","3241","3274.9","1198302.73","1567196"
"5400","2023-06-06","3280","3288.85","3220.6","3232.3","1182715.18","2022849"
"5400","2023-06-02","3326.25","3335.9","3297.45","3305.6","1209536.02","2030661"
"5400","2023-06-05","3315","3327","3285.05","3288.9","1203425.41","1861468"
"5400","2023-06-14","3243.7","3255.85","3225.85","3251.05","1189575.9","1658544"
"5400","2023-06-09","3245","3250","3205.35","3209.3","1174299.36","1775689"
"5400","2023-06-08","3261","3270","3233","3236.45","1184233.68","1759366"
"5400","2023-06-12","3215","3254.4","3211","3246.9","1188057.39","2324605"
"5400","2023-06-13","3260","3265","3239","3243.7","1186886.49","1371928"
"5400","2023-06-22","3260","3267.65","3230.1","3238.5","1184983.79","1529603"
"5400","2023-06-16","3197","3199.4","3156","3174.9","1161712.22","4156189"
"5400","2023-06-19","3190","3214.9","3175","3210.4","1174701.85","1468186"
"5400","2023-06-20","3214","3232.5","3201.05","3227.7","1181032.01","1528452"
"5400","2023-06-15","3245.3","3247.45","3210","3216.3","1176860.69","2273810"
"5400","2023-06-21","3250","3261.4","3223.95","3258.2","1192192.12","1645987"
"5400","2023-07-06","3306.55","3328.45","3302","3322.9","1215866.18","1848238"
"5400","2023-06-28","3208","3230.95","3193.4","3215.45","1176549.67","1575872"
"5400","2023-06-23","3237.3","3249.4","3209.15","3216.35","1176878.99","1119505"
"5400","2023-06-26","3205","3213.9","3173","3189.65","1167109.32","1978803"
"5400","2023-06-27","3202","3209.65","3182.3","3197.35","1169926.79","863542"
"5400","2023-06-30","3220","3310","3214.1","3302.25","1208310.24","2672406"
"5400","2023-07-03","3314.3","3318.8","3268.75","3272.3","1197351.38","1687264"
"5400","2023-07-04","3290","3315","3277.3","3308.85","1210725.21","1656681"
"5400","2023-07-05","3320","3329","3305","3319.95","1214786.76","1453008"
"5400","2023-07-11","3295","3295","3260.8","3272.4","1197387.97","1110172"
"5400","2023-07-07","3302","3356.9","3302","3329.25","1218189.68","1789326"
"5400","2023-07-10","3324.75","3324.75","3265.2","3271.95","1197223.31","1407431"
"5400","2023-07-14","3365","3524.85","3352","3514.65","1286028.49","6306101"
"5400","2023-07-13","3284","3367.45","3272.75","3340.55","1222324.41","4585146"
"5400","2023-07-12","3280.95","3289.15","3250.1","3259.9","1192814.16","1515240"
"5400","2023-07-18","3476","3524","3465","3496.85","1279515.38","2600090"
"5400","2023-07-17","3510","3549.9","3477.05","3491.7","1277630.97","2743228"
"5400","2023-07-19","3500","3516.85","3445.65","3470.05","1269709.12","2405370"
"5400","2023-07-20","3453.1","3478.9","3436.05","3463.3","1267239.26","1715404"
"5400","2023-07-26","3400.35","3420.85","3385","3388.3","1239796.38","1066803"
"5400","2023-07-24","3381","3413.45","3372.1","3394.75","1242156.46","1680132"
"5400","2023-07-21","3404.05","3434.9","3359.05","3368.3","1232478.27","3770223"
"5400","2023-07-25","3397.5","3406.8","3380.2","3399.15","1243766.45","1272980"
"5400","2023-08-02","3434.95","3446.4","3413.6","3440.65","1258951.51","1914899"
"5400","2023-07-27","3394.95","3411.65","3385.05","3396.9","1242943.16","1701769"
"5400","2023-07-28","3385","3393.7","3331","3355.4","1227758.1","2599831"
"5400","2023-08-01","3415","3460","3415","3452.05","1263122.83","1956167"
"5400","2023-07-31","3364.4","3426.65","3360.9","3421.45","1251926.13","2743678"
"5400","2023-08-04","3401.25","3471","3401.25","3443.55","1260012.64","2248493"
"5400","2023-08-03","3420","3433.25","3368","3399.95","1244059.17","2026351"
"5400","2023-08-10","3450","3464.9","3430.05","3442.1","1259482.07","1096701"
"5400","2023-08-07","3453.95","3488","3441.25","3484.05","1274831.79","1853889"
"5400","2023-08-08","3484.05","3489.95","3456.6","3470.6","1269910.37","1634225"
"5400","2023-08-09","3464.9","3467","3425.05","3462.5","1266946.54","1794589"
"5400","2023-08-11","3438.1","3466.65","3414","3448.8","1261933.64","1679974"
"5400","2023-08-17","3455","3460.8","3413.2","3435.75","1257158.58","1843241"
"5400","2023-08-14","3440.7","3455","3411","3449.85","1262317.84","1190425"
"5400","2023-08-16","3450","3466","3435.2","3458.4","1265446.33","1328445"
"5400","2023-08-18","3410","3410","3356.5","3367.1","1232039.19","2526749"
"5400","2023-08-21","3375","3409.75","3372","3401.65","1244681.21","1375579"
"5400","2023-08-22","3400","3411","3365.05","3382.15","1237546.06","1222012"
"5400","2023-08-24","3408","3413.05","3378.1","3387.75","1239595.13","1152881"
"5400","2023-08-23","3388","3402","3376","3398.25","1243437.13","1330046"
"5400","2023-08-29","3381.05","3389.55","3365","3376.15","1235350.63","944517"
"5400","2023-08-28","3394","3394","3360.1","3375.55","1235131.09","1037485"
"5400","2023-08-25","3375","3385.8","3350.25","3381.3","1237235.04","1158046"
"5400","2023-08-30","3398","3408.1","3383.05","3390.95","1240766.03","1188200"
"5400","2023-09-01","3366","3389","3356.8","3379.2","1236466.64","1277950"
"5400","2023-08-31","3401","3417.4","3343.65","3356.8","1228270.36","3417652"
"5400","2023-09-07","3430.8","3460","3422.3","3455.25","1264293.73","1885092"
"5400","2023-09-04","3378","3432.85","3370.05","3418.5","1250846.71","1828332"
"5400","2023-09-05","3420","3447","3405.15","3429.35","1254816.78","1501842"
"5400","2023-09-06","3434","3443.9","3398.1","3429.9","1255018.03","1314818"
"5400","2023-09-08","3455.25","3465","3435.05","3441.9","1259408.89","1518917"
"5400","2023-09-18","3580.05","3619.3","3575.25","3606.15","1319508.81","1395753"
"5400","2023-09-11","3462","3485.7","3445","3480.65","1273587.72","1783604"
"5400","2023-09-12","3492","3589.9","3483","3580.8","1310233.12","4476016"
"5400","2023-09-14","3570.05","3597.7","3545.6","3560.05","1302640.58","2604721"
"5400","2023-09-15","3567.85","3607.35","3562.45","3598.3","1316636.46","2952897"
"5400","2023-09-13","3571.1","3588.85","3545","3567.85","1305494.64","1754929"
"5400","2023-09-21","3588.55","3605","3528","3585.3","1311879.69","2004073"
"5400","2023-09-20","3580","3625","3580","3606.05","1319472.22","1649396"
"5400","2023-09-26","3567.6","3594.95","3536","3585.7","1312026.05","1726062"
"5400","2023-09-25","3602.5","3620","3558.65","3577.15","1308897.56","1238778"
"5400","2023-09-22","3584","3633.75","3565.05","3603.65","1318594.05","1989083"
"5400","2023-10-03","3534.2","3534.2","3480.1","3513.85","1285735.77","1948148"
"5400","2023-09-29","3537.2","3568.45","3505.55","3528.6","1291132.87","2243791"
"5400","2023-09-27","3590","3614","3555.7","3589.3","1313343.31","1541134"
"5400","2023-09-28","3600","3602.8","3527.35","3536.75","1294114.99","1755753"
"5400","2023-10-06","3591","3634.95","3575.05","3621.4","1325088.86","2075691"
"5400","2023-10-05","3554","3624","3551.2","3589.35","1313361.6","2990768"
"5400","2023-10-04","3486.3","3548","3477.3","3537.75","1294480.9","1788138"
"5400","2023-10-09","3645.05","3679","3631","3638.35","1331290.96","4233074"
"5400","2023-10-10","3640.05","3648","3601.35","3628.9","1327833.15","1848148"
"5400","2023-10-12","3575","3588.65","3538.1","3542.55","1296237.24","4241281"
"5400","2023-10-11","3650","3650","3605","3609.9","1320880.96","2426417"
"5400","2023-10-19","3469.5","3476.85","3451.9","3455.65","1264440.09","1514545"
"5400","2023-10-13","3530","3577","3525","3570.85","1306592.36","2890357"
"5400","2023-10-16","3566","3574.65","3519.1","3524.05","1289468","1671104"
"5400","2023-10-17","3530","3534.15","3503.35","3507.05","1283247.61","1672065"
"5400","2023-10-18","3511","3522.7","3484","3487.25","1276002.69","1408245"
"5400","2023-10-23","3473","3478.95","3401.3","3410.15","1247791.4","1106272"
"5400","2023-10-20","3450.4","3499.5","3444.05","3494.55","1278673.8","1481211"
"5400","2023-10-25","3390.5","3425","3377.2","3390.1","1240455.01","1518537"
"5400","2023-10-26","3368.05","3373.7","3330","3336.75","1220933.97","1984471"
"5400","2023-11-01","3355","3371.6","3311","3330.65","1218701.95","1563475"
"5400","2023-10-30","3350","3382.85","3333.75","3378.55","1236228.8","910972"
"5400","2023-10-31","3399","3399","3350.05","3368.75","1232642.93","999811"
"5400","2023-10-27","3350","3362","3337","3350.95","1226129.82","1108851"
"5400","2023-11-02","3343.2","3375.95","3343.2","3360.1","1229477.85","1245384"
"5400","2023-11-03","3382","3387.9","3344.3","3350.9","1226111.52","1402598"
"5400","2023-11-07","3378","3404.15","3366","3370.45","1233264.97","1191144"
"5400","2023-11-06","3375","3392.3","3359","3380.25","1236850.84","1099852"
"5400","2023-11-12","3350","3359","3345","3357.3","1228453.32","173346"
"5400","2023-11-08","3371.45","3401.95","3369.55","3381.55","1237326.52","992899"
"5400","2023-11-09","3390.1","3391.5","3342.05","3347.45","1224849.15","2112352"
"5400","2023-11-10","3338","3347.45","3322.35","3333.45","1219726.48","1338557"
"5400","2023-11-29","3481","3518","3475.8","3513.75","1285699.18","1441634"
"5400","2023-11-13","3356","3356","3327","3331.55","1219031.26","1030990"
"5400","2023-11-17","3497.85","3524.5","3492.55","3502.45","1281564.45","2021292"
"5400","2023-11-21","3519.6","3539.05","3501","3510.2","1284400.21","1807236"
"5400","2023-11-23","3530","3544","3500","3508.25","1283686.7","2729804"
"5400","2023-11-15","3383.1","3413","3356.05","3404.3","1245650.86","2059802"
"5400","2023-11-16","3430.05","3529.35","3414.2","3497.85","1279881.28","3951984"
"5400","2023-11-20","3491.25","3533.9","3491.25","3519.6","1287839.72","1475621"
"5400","2023-11-22","3500","3532.65","3481.1","3530.15","1291700.02","1798051"
"5400","2023-11-24","3494.25","3504.55","3453","3457.1","1264970.65","1989733"
"5400","2023-11-28","3457.1","3481.25","3433","3470.15","1269745.71","1689195"
"5400","2023-12-18","3858.1","3929","3830.15","3859.2","1412101.11","2521612"
"5400","2023-12-05","3538","3538","3502.8","3531.6","1292230.58","1377656"
"5400","2023-12-06","3532.6","3612.85","3525.15","3604.1","1318758.71","1896572"
"5400","2023-12-07","3605","3630.55","3591.7","3614.9","1322710.48","1967653"
"5400","2023-12-08","3633","3645","3602.05","3626.7","1327028.16","1641155"
"5400","2023-12-11","3622.9","3653","3615","3642.9","1332955.82","1102503"
"5400","2023-12-12","3638.95","3698.4","3631","3672.1","1343640.25","2236866"
"5400","2023-12-13","3643.55","3650","3563","3593.55","1314898.41","3850968"
"5400","2023-11-30","3499.45","3516.65","3481","3487.6","1276130.76","3266235"
"5400","2023-12-01","3500","3516.95","3490.05","3511.65","1284930.78","1172141"
"5400","2023-12-04","3544.65","3547.8","3498","3512.45","1285223.5","1625213"
"5400","2023-12-14","3630","3678","3627.6","3667.25","1341865.61","3290396"
"5400","2023-12-15","3666.7","3895.95","3666.7","3861","1412759.74","8531230"
"5400","2023-12-21","3756.25","3806.7","3743.35","3787.5","1385865.71","1517562"
"5400","2023-12-20","3827.25","3898.8","3766.55","3780.05","1383139.71","2586083"
"5400","2023-12-19","3845","3855.1","3790","3816.2","1396367.18","2004435"
"5400","2024-01-01","3790","3832","3773","3811.1","1394501.07","825907"
"5400","2023-12-22","3800","3845.95","3762","3824","1399221.25","2413058"
"5400","2023-12-27","3799","3818.2","3768","3811.2","1394537.66","1293976"
"5400","2023-12-26","3819.85","3834","3790.15","3795.55","1388811.24","1285231"
"5400","2023-12-28","3824","3838","3792.1","3799.9","1390402.93","1682889"
"5400","2023-12-29","3792","3822.6","3765.4","3793.4","1388024.55","1574996"
"5400","2024-01-04","3701.75","3719","3651","3666.8","1341700.96","3598144"
"5400","2024-01-02","3811.1","3811.1","3767.25","3783.2","1384292.32","1344068"
"5400","2024-01-03","3767","3771.85","3687.05","3691.75","1350830.29","1803075"
"5400","2024-01-08","3737.9","3739.75","3672.4","3678.3","1345908.87","1067805"
"5400","2024-01-05","3675","3747.75","3674.85","3737.9","1367716.81","1963127"
"5400","2024-01-11","3724","3773","3707","3735.55","1366856.94","1777909"
"5400","2024-01-09","3709.95","3752.35","3682.75","3689.9","1350153.37","1370944"
"5400","2024-01-10","3690","3729.25","3688","3713.05","1358624.07","1292227"
"5400","2024-01-15","3960","3965","3885","3903.8","1428420.47","2801505"
"5400","2024-01-12","3848","3905.25","3821.6","3882.8","1420736.47","6813450"
"5400","2024-01-16","3899","3899","3855.55","3861.3","1412869.51","1432672"
"5400","2024-01-25","3839.9","3861","3778.7","3810.3","1394208.34","2205154"
"5400","2024-01-20","3948","3955.65","3855.55","3860.65","1412631.67","516477"
"5400","2024-01-23","3900","3933.9","3842.75","3858.25","1411753.5","2618854"
"5400","2024-01-24","3880","3883.65","3805.6","3841.8","1405734.36","2657709"
"5400","2024-01-17","3819","3909.95","3812.55","3884.6","1421395.1","3458696"
"5400","2024-01-18","3898","3908.8","3862","3902.6","1427981.39","2239110"
"5400","2024-01-19","3945","3963.55","3915.05","3943.05","1442782.25","2941975"
"5400","2024-01-29","3800.8","3820","3780.85","3801","1390805.43","1646747"
"5400","2024-01-30","3807.45","3847.8","3787","3800.55","1390640.77","1411621"
"5400","2024-01-31","3811.2","3834","3796.45","3815.95","1396275.71","2459358"
"5400","2024-02-06","3997","4149.9","3990","4136","1513383.65","4474396"
"5400","2024-02-02","3875.05","3984.4","3872","3966.3","1451289.55","2826510"
"5400","2024-02-01","3820","3904.9","3805.05","3854.15","1410253.28","2363107"
"5400","2024-02-05","3983","4022","3962.1","3973.3","1453850.88","1691523"
"5400","2024-02-07","4153","4155","4073.95","4083.4","1494137.04","2124267"
"5400","2024-02-16","4113.25","4147.95","4100.1","4128.3","1510566.18","1307556"
"5400","2024-02-08","4090","4158","4086.05","4134.1","1512688.43","2345173"
"5400","2024-02-09","4136.55","4184.75","4100","4133.7","1512542.07","2100596"
"5400","2024-02-12","4130","4159.6","4105.55","4120.7","1507785.3","1013716"
"5400","2024-02-13","4125.45","4170","4081.5","4149.5","1518323.37","1257415"
"5400","2024-02-14","4107","4114.9","4049.5","4100.1","1500247.65","1391283"
"5400","2024-02-15","4128","4146.3","4083","4103.2","1501381.96","1091582"
"5400","2024-02-20","4082.1","4098","4010","4030.65","1474835.54","1193648"
"5400","2024-02-19","4123.05","4128.3","4055","4103.8","1501601.5","772291"
"5400","2024-02-23","4130","4130","4046.4","4052.1","1466085.24","2538072"
"5400","2024-02-21","4013","4063.35","3980.6","3991.5","1460510.36","1885939"
"5400","2024-02-22","3971","4094.95","3971","4087.1","1478748.55","2982052"
"5400","2024-02-28","4095.6","4154.9","4089","4118.95","1490272.16","1939225"
"5400","2024-02-26","4036","4050","3982.75","4001.05","1447614.91","1379284"
"5400","2024-02-27","3999","4124","3999","4104.4","1485007.84","2960475"
"5400","2024-03-04","4105","4117.9","4075.9","4080.7","1476432.97","1749271"
"5400","2024-03-02","4112.7","4129.5","4090.15","4107.1","1485984.72","65057"
"5400","2024-02-29","4099","4138.1","4064.55","4095.1","1481643.02","3772719"
"5400","2024-03-01","4107.2","4140","4086.8","4094.35","1481371.66","2043265"
"5400","2024-03-12","4122.35","4229.95","4121.05","4192.25","1516792.74","4039801"
"5400","2024-03-05","4062","4064","3980","4012.1","1451612.89","2070859"
"5400","2024-03-06","3994.05","4072","3958.45","4064.3","1470499.31","1744204"
"5400","2024-03-07","4065","4124","4037.7","4108.6","1486527.44","2688905"
"5400","2024-03-11","4089","4153","4089","4122.35","1491502.31","2304068"
"5400","2024-03-19","4051.25","4058","3966.6","3977.3","1439021.95","8931209"
"5400","2024-03-14","4153.45","4225","4086","4207.6","1522346.5","2919608"
"5400","2024-03-15","4192.6","4239","4177","4219.25","1526561.58","3373143"
"5400","2024-03-13","4205","4241","4131.9","4149","1501144.51","2837260"
"5400","2024-03-18","4215.25","4254.75","4117.85","4152.5","1502410.84","1526904"
"5400","2024-03-22","3897","3938","3855","3910.9","1414997.85","5852485"
"5400","2024-03-20","3986","4018","3960.2","3970.9","1436706.37","1817913"
"5400","2024-03-21","3990.05","4008.4","3948","3972.95","1437448.08","3829582"
"5400","2024-04-08","3983","4032.65","3960","3972.55","1437303.36","2302538"
"5400","2024-03-28","3850.1","3915","3840.5","3876.3","1402479.26","4311783"
"5400","2024-04-03","3851","3981","3851","3947.3","1428167.69","3973090"
"5400","2024-04-04","3975.9","4028.65","3935.25","4003.3","1448428.98","3394637"
"5400","2024-03-26","3875","3946.7","3871.45","3877.5","1402913.44","3440925"
"5400","2024-03-27","3888.5","3895","3829.4","3840.9","1389671.23","1968575"
"5400","2024-04-01","3897.7","3933.3","3888.05","3916.75","1417114.43","1569676"
"5400","2024-04-02","3890","3909.85","3873","3883.8","1405192.83","2142666"
"5400","2024-04-05","3978","4002","3960.5","3979.25","1439727.48","1636819"
"5400","2024-04-16","3902","3928.7","3862.85","3872.8","1401212.93","3051420"
"5400","2024-04-09","3984","4015.85","3925.05","3946.55","1427896.33","1876992"
"5400","2024-04-12","3971","4013.35","3945.5","4001.4","1447741.54","4354821"
"5400","2024-04-10","3956.4","3990.2","3918","3984.65","1441681.24","2101965"
"5400","2024-04-15","4001.4","4064.2","3919.05","3941.2","1425960.65","4200329"
"5400","2024-04-22","3837","3878","3812","3864.6","1398246.1","1728883"
"5400","2024-04-18","3876.8","3936","3850","3862","1397305.4","3476284"
"5400","2024-04-19","3838","3852.55","3800.9","3826.2","1384352.65","2957749"
"5400","2024-04-24","3890","3898","3824.45","3831.05","1386107.42","1317312"
"5400","2024-04-23","3877.05","3895","3860.6","3874.7","1401900.37","1807586"
"5400","2024-04-30","3872","3881.75","3810","3820.65","1382344.61","2203078"
"5400","2024-04-25","3811.2","3873.65","3811","3852.2","1393759.67","2856271"
"5400","2024-04-26","3855.15","3876.8","3802.55","3821.35","1382597.87","2039178"
"5400","2024-04-29","3838","3877.8","3819.2","3870.2","1400272.23","1110693"
"5400","2024-05-03","3890.15","3893.6","3797.6","3843.4","1390575.76","2962234"
"5400","2024-05-02","3778.05","3871.1","3778.05","3863.3","1397775.75","2491044"
"5400","2024-05-08","3961","3984.3","3938.6","3976.95","1438895.32","1247685"
"5400","2024-05-06","3853","3939.95","3853","3921.05","1418670.21","2053831"
"5400","2024-05-07","3930.8","3988","3913.5","3978.95","1439618.93","2062112"
"5400","2024-05-10","3962.6","3973.6","3885.05","3893.9","1408847.1","1672489"
"5400","2024-05-09","3962","3971","3910.05","3960.2","1432835.02","1726486"
"5400","2024-05-15","3904.5","3926.95","3875.5","3880.4","1403962.68","1115021"
"5400","2024-05-13","3884.5","3955","3870","3947.8","1428348.59","931326"
"5400","2024-05-14","3936","3945.8","3892.9","3901.2","1411488.3","1058317"
"5400","2024-05-16","3891.1","3909.5","3843.5","3900.95","1411397.85","2599399"
"5400","2024-05-18","3847","3861.9","3840","3851.45","1393488.32","91066"
"5400","2024-05-17","3919","3920","3830","3834.1","1387210.94","2765804"
"5400","2024-05-30","3777","3794.4","3715.45","3736.1","1351753.68","2919230"
"5400","2024-05-21","3830.6","3844.75","3810.05","3820.2","1382181.79","1908117"
